,IXIC,RUA,VIX,DJI,GSPC,RUT,BTCUSDT,LTCUSDT,XRPUSDT,ETHUSDT
2019-03-21,7838.959961,1657.1500245,13.63,25962.509766,2854.879883,1562.410034,3980.64,58.54,0.30965,134.85
2019-03-22,7642.669922,1649.050049,16.48,25502.320313,2800.709961,1505.920044,3986.93,59.26,0.31040999999999996,135.98
2019-03-23,7640.959961,1651.93753075,16.43,25507.15690133333,2799.926676333333,1508.233357666667,4006.01,60.89,0.31182,137.28
2019-03-24,7639.25,1654.8250125,16.38,25511.99348966667,2799.143391666666,1510.546671333333,3992.18,59.82,0.30787,136.09
2019-03-25,7637.540039,1657.71249425,16.33,25516.830078,2798.360107,1512.859985,3936.12,59.04,0.3031,133.98
2019-03-26,7691.52002,1660.599976,14.68,25657.730469,2818.459961,1528.170044,3948.55,58.79,0.30301999999999996,134.18
2019-03-27,7643.379883,1660.3150025,15.15,25625.589844,2805.3701170000004,1522.22998,4038.05,61.44,0.31012,139.45
2019-03-28,7669.169922,1660.030029,14.43,25717.460938,2815.439941,1535.099976,4027.81,60.5,0.30604000000000003,137.86
2019-03-29,7729.319823999998,1667.56753525,13.71,25928.679688,2834.399902,1539.73999,4103.25,61.45,0.30774,143.25
2019-03-30,7762.516601333333,1675.1050415,13.606666666666667,26038.59309933333,2845.3299150000007,1545.1800130000001,4106.97,60.45,0.31106999999999996,142.46
2019-03-31,7795.713378666666,1682.64254775,13.503333333333336,26148.506510666666,2856.259928,1550.620036,4103.95,60.48,0.30889,141.38
2019-04-01,7828.910156,1690.180054,13.4,26258.419922,2867.189941,1556.060059,4144.56,60.45,0.31248000000000004,141.24
2019-04-02,7848.689941,1689.890015,13.36,26179.130859,2867.23999,1553.319946,4857.29,76.78,0.3505,163.31
2019-04-03,7895.549805,1694.3299559999996,13.74,26218.130859,2873.399902,1560.910034,4932.6,85.19,0.34021999999999997,159.96
2019-04-04,7891.779785,1697.430054,13.58,26384.630859,2879.389893,1567.48999,4898.66,84.7,0.32996,157.36
2019-04-05,7938.689941,1706.280029,12.82,26424.990234,2892.73999,1582.560059,5004.95,88.24,0.3613,164.77
2019-04-06,7943.753255,1706.7433673333335,12.94,26396.99999966667,2893.75,1581.373372666667,5043.89,92.21,0.35264,165.5
2019-04-07,7948.816569,1707.206705666667,13.06,26369.009765333336,2894.76001,1580.1866863333332,5170.27,91.55,0.3612,174.21
2019-04-08,7953.879883,1707.6700440000004,13.18,26341.019531,2895.77002,1579.0,5236.9,88.57,0.35568,178.72
2019-04-09,7909.279785,1705.9700320000004,14.28,26150.580078,2878.199951,1559.680054,5150.0,86.17,0.34731999999999996,174.6
2019-04-10,7964.240234000001,1704.27002,13.3,26157.160156,2888.209961,1581.550049,5308.25,88.16,0.35345,177.12
2019-04-11,7947.359863,1709.8450320000004,13.02,26143.050781,2888.320068,1579.140015,5017.37,78.88,0.32705,164.07
2019-04-12,7984.160156,1715.4200440000004,12.01,26412.300781,2907.409912,1584.800049,5048.01,78.47,0.32325,163.19
2019-04-13,7981.443359333332,1714.903361,12.113333333333333,26403.12369766667,2906.799967333333,1582.9233806666666,5045.22,77.62,0.32458000000000004,162.99
2019-04-14,7978.726562666666,1714.386678,12.216666666666667,26393.94661433333,2906.1900226666667,1581.046712333333,5131.3,83.28,0.32761999999999997,167.23
2019-04-15,7976.009765999999,1713.869995,12.32,26384.769531,2905.580078,1579.170044,5024.95,78.07,0.31905,159.95
2019-04-16,8000.22998,1714.660034,12.18,26452.660156,2907.060059,1582.790039,5173.72,80.27,0.32379,165.37
2019-04-17,7996.080078,1712.8150024999998,12.6,26449.539063,2900.449951,1567.599976,5202.82,78.77,0.33436,165.75
2019-04-18,7998.060059,1710.969971,12.09,26559.539063,2905.030029,1565.75,5258.44,81.68,0.33533,173.33
2019-04-19,8002.36254925,1711.1949769999999,12.1725,26547.4169925,2905.7650145,1564.32250975,5258.68,82.05,0.32999,172.64
2019-04-20,8006.6650395,1711.4199829999998,12.255,26535.294922,2906.5,1562.8950195,5291.73,81.15,0.32668,172.88
2019-04-21,8010.96752975,1711.6449890000001,12.3375,26523.1728515,2907.2349855,1561.46752925,5256.14,76.65,0.31963,168.59
2019-04-22,8015.27002,1711.869995,12.42,26511.050781,2907.969971,1560.040039,5357.14,76.51,0.32252,170.52
2019-04-23,8120.819823999998,1728.430054,12.28,26656.390625,2933.679932,1585.089966,5493.31,73.7,0.31806999999999996,169.16
2019-04-24,8102.009765999999,1725.52002,13.14,26597.050781,2927.25,1588.130005,5415.0,72.85,0.29963,164.78
2019-04-25,8118.680176000002,1728.9750370000002,13.25,26462.080078,2926.169922,1575.609985,5219.9,71.78,0.29161,154.72
2019-04-26,8146.399901999999,1732.430054,12.73,26543.330078,2939.879883,1589.900024,5314.1,73.82,0.3035,157.95
2019-04-27,8151.5499673333325,1733.190023,12.856666666666667,26547.016927,2940.929931666666,1592.7200109999999,5295.69,72.23,0.29928,159.31
2019-04-28,8156.7000326666675,1733.949992,12.983333333333333,26550.703776,2941.979980333333,1595.539998,5307.52,69.89,0.29946,157.85
2019-04-29,8161.850098000001,1734.709961,13.11,26554.390625,2943.030029,1598.359985,5238.14,67.87,0.29323,155.11
2019-04-30,8095.390137,1728.4699704999998,13.12,26592.910156,2945.830078,1591.209961,5320.81,74.32,0.3087,161.83
2019-05-01,8049.640137,1722.22998,14.8,26430.140625,2923.72998,1576.380005,5383.2,73.36,0.30304000000000003,160.19
2019-05-02,8036.77002,1719.630005,14.42,26307.789063,2917.52002,1582.650024,5492.87,73.68,0.30205,161.81
2019-05-03,8164.0,1737.949951,12.87,26504.949219,2945.639893,1614.02002,5772.69,79.22,0.30784,168.06
2019-05-04,8150.430012999999,1735.703287666667,13.726666666666668,26482.792969,2941.2499190000003,1614.3400066666666,5829.45,77.77,0.30305,163.7
2019-05-05,8136.860026,1733.4566243333334,14.583333333333332,26460.636719,2936.859945,1614.6599933333334,5775.62,75.7,0.30044,163.05
2019-05-06,8123.290039,1731.209961,15.44,26438.480469,2932.469971,1614.97998,5747.79,74.94,0.30283000000000004,173.0
2019-05-07,7963.759765999999,1701.8299559999996,19.32,25965.089844,2884.050049,1582.310059,5846.34,74.61,0.29819,169.18
2019-05-08,7943.319823999998,1698.72998,19.4,25967.330078,2879.419922,1574.969971,5987.29,74.44,0.29958,170.85
2019-05-09,7910.589844,1693.880005,19.1,25828.359375,2870.719971,1570.060059,6209.18,74.19,0.29488000000000003,170.9
2019-05-10,7916.939941,1699.780029,16.040001,25942.369141,2881.399902,1572.98999,6373.33,77.11,0.29880999999999996,172.91
2019-05-11,7826.9666339999985,1685.440022666667,17.543333666666665,25736.576172,2858.223307,1556.32666,7076.22,86.59,0.31724,190.2
2019-05-12,7736.993326999999,1671.100016333333,19.04666633333333,25530.783203,2835.0467120000008,1539.66333,6967.31,84.73,0.31016,188.11
2019-05-13,7647.02002,1656.76001,20.549999,25324.990234,2811.8701170000004,1523.0,7790.71,87.16,0.32409,195.84
2019-05-14,7734.490234000001,1668.835022,18.059999,25532.050781,2834.409912,1543.060059,7947.56,91.17,0.409,216.4
2019-05-15,7822.149901999999,1680.910034,16.440001000000002,25648.019531,2850.959961,1548.27002,8169.87,102.02,0.45733999999999997,248.1
2019-05-16,7898.049805,1695.5999760000002,15.29,25862.679688,2876.320068,1557.23999,7866.59,95.49,0.41876,264.25
2019-05-17,7816.279785,1683.930054,15.96,25764.0,2859.530029,1535.76001,7355.26,89.76,0.38861999999999997,244.3
2019-05-18,7778.3131509999985,1679.9833579999997,16.076666333333332,25735.966797,2853.096679333333,1532.1599936666669,7257.45,86.51,0.37183,233.6
2019-05-19,7740.346517,1676.036662,16.193332666666667,25707.933594,2846.663329666667,1528.559977333333,8148.48,94.58,0.41631,259.51
2019-05-20,7702.379883,1672.089966,16.309998999999998,25679.900391,2840.22998,1524.959961,7938.15,91.1,0.39636,250.37
2019-05-21,7785.720215,1676.8200075,14.95,25877.330078,2864.360107,1545.25,7904.87,90.79,0.39524000000000004,253.43
2019-05-22,7750.839844,1681.550049,14.75,25776.609375,2856.27002,1531.630005,7628.43,87.74,0.37183,243.64
2019-05-23,7628.279785,1659.900024,16.92,25490.470703,2822.23999,1501.380005,7851.51,88.61,0.37956,244.56
2019-05-24,7637.009765999999,1663.359985,15.85,25585.689453,2826.060059,1514.109985,7964.87,100.5,0.38286,248.87
2019-05-25,7629.594848999999,1659.95748875,16.2625,25526.2094725,2820.1425175,1511.58749375,8025.41,102.66,0.3852,250.22
2019-05-26,7622.179931999999,1656.5549925,16.675,25466.729492,2814.224976,1509.0650025,8614.43,111.0,0.40371999999999997,264.45
2019-05-27,7614.765015000001,1653.15249625,17.0875,25407.2495115,2808.3074345,1506.54251125,8756.32,116.3,0.43331000000000003,270.53
2019-05-28,7607.350098000001,1649.75,17.5,25347.769531,2802.389893,1504.02002,8715.64,114.81,0.44877,271.03
2019-05-29,7547.310059,1638.060059,17.9,25126.410156,2783.02002,1489.949951,8645.68,115.06,0.44306999999999996,268.83
2019-05-30,7567.720215,1640.689941,17.299999,25169.880859,2788.860107,1485.530029,8269.54,107.78,0.41789,254.56
2019-05-31,7453.149901999999,1619.719971,18.709999,24815.039063,2752.060059,1465.48999,8555.0,114.6,0.43851,267.9
2019-06-01,7413.106607999999,1618.506632666667,18.759999666666666,24816.619141,2749.523356333333,1466.9866533333334,8544.07,112.35,0.42894,264.33
2019-06-02,7373.063314,1617.293294333333,18.81000033333333,24818.199219,2746.986653666667,1468.483316666667,8725.98,114.39,0.44396,268.88
2019-06-03,7333.02002,1616.079956,18.860001,24819.779297,2744.449951,1469.97998,8115.82,105.99,0.41731,249.91
2019-06-04,7527.120117,1640.0999755,16.969998999999998,25332.179688,2803.27002,1508.560059,7687.03,102.2,0.39878,241.39
2019-06-05,7575.47998,1664.119995,16.09,25539.570313,2826.149902,1506.790039,7776.5,103.66,0.4001,245.63
2019-06-06,7615.549805,1670.170044,15.93,25720.660156,2843.48999,1499.290039,7786.7,111.19,0.41936999999999997,248.76
2019-06-07,7742.100098000001,1689.430054,16.299999,25983.939453,2873.340088,1514.390015,7980.53,116.71,0.41886,248.77
2019-06-08,7769.123372666668,1692.243367666667,16.179999333333335,26010.186198,2877.803385333333,1517.4466963333332,7893.62,118.01,0.40699,243.25
2019-06-09,7796.146647333334,1695.056681333333,16.059999666666666,26036.432943,2882.266682666667,1520.503377666667,7628.13,114.66,0.38527,230.98
2019-06-10,7823.169922,1697.869995,15.94,26062.679688,2886.72998,1523.560059,7982.75,129.15,0.3999,246.51
2019-06-11,7822.569823999998,1696.609985,15.99,26048.509766,2885.719971,1519.109985,7884.9,135.69,0.39192,244.29
2019-06-12,7792.720215,1693.52002,15.91,26004.830078,2879.840088,1519.790039,8127.64,135.32,0.40074,261.15
2019-06-13,7837.129883,1701.4000239999998,15.82,26106.769531,2891.639893,1535.800049,8218.54,130.55,0.39876,254.67
2019-06-14,7796.660156,1700.9375302499998,15.28,26089.609375,2886.97998,1522.5,8650.0,132.0,0.40201,262.47
2019-06-15,7812.7801106666675,1700.4750364999998,15.303333333333333,26097.249349,2887.876627333333,1525.916666666667,8808.7,137.54,0.4095,267.82
2019-06-16,7828.900065333332,1700.01254275,15.326666666666664,26104.889323,2888.773274666666,1529.333333333333,8953.33,136.45,0.42703,267.73
2019-06-17,7845.02002,1699.550049,15.35,26112.529297,2889.669922,1532.75,9313.96,133.8,0.44705,273.16
2019-06-18,7953.879883,1716.469971,15.15,26465.539063,2917.75,1550.22998,9081.55,135.22,0.42694,264.66
2019-06-19,7987.319823999998,1722.069946,14.33,26504.0,2926.459961,1555.579956,9255.49,136.43,0.43406000000000006,268.14
2019-06-20,8051.339844,1737.390015,14.75,26753.169922,2954.179932,1563.48999,9517.12,135.46,0.42995,271.22
2019-06-21,8031.709961,1733.449951,15.4,26719.130859,2950.459961,1549.630005,10159.86,138.28,0.4425,294.35
2019-06-22,8023.040038999998,1731.6599526666666,15.353333333333332,26721.93359366667,2948.7566733333333,1543.1133220000002,10729.5,142.26,0.47728999999999994,310.79
2019-06-23,8014.370117,1729.8699543333332,15.306666666666667,26724.73632833333,2947.053385666666,1536.596639,10906.07,137.5,0.47015,308.52
2019-06-24,8005.700195,1728.0799559999996,15.26,26727.539063,2945.350098,1530.079956,11056.59,135.77,0.47385,311.64
2019-06-25,7884.720215,1712.109985,16.280001000000002,26548.220703,2917.379883,1521.040039,11820.86,136.33,0.46808999999999995,318.26
2019-06-26,7909.970215,1713.660034,16.209999,26536.820313,2913.780029,1521.890015,13093.8,132.25,0.46805,339.39
2019-06-27,7967.759765999999,1722.280029,15.82,26526.580078,2924.919922,1546.550049,11329.99,116.01,0.41048999999999997,298.35
2019-06-28,8006.240234000001,1730.9000239999998,15.08,26599.960938,2941.76001,1566.569946,12400.63,120.01,0.4261,311.05
2019-06-29,8034.5468746666675,1734.9475094999998,14.74,26639.117188,2949.283366,1566.569946,11903.13,133.86,0.4262,317.62
2019-06-30,8062.853515333332,1738.994995,14.4,26678.273438,2956.806722,1566.569946,10854.1,123.25,0.3962,292.7
2019-07-01,8091.160156,1743.0424805,14.06,26717.429688,2964.330078,1566.569946,10624.93,123.17,0.40691,295.07
2019-07-02,8109.089844,1747.089966,12.93,26786.679688,2973.01001,1560.540039,10842.85,118.77,0.39794,291.48
2019-07-03,8170.22998,1760.7600100000002,12.57,26966.0,2995.820068,1572.119995,11940.0,121.36,0.40456,301.14
2019-07-04,8166.0100095,1759.6450195000002,12.925,26944.059570499998,2993.11499,1573.869995,11145.67,119.61,0.38723,282.73
2019-07-05,8161.790039,1758.530029,13.28,26922.119141000006,2990.409912,1575.619995,10970.73,118.35,0.37881,287.47
2019-07-06,8140.653320333334,1755.3700356666666,13.506666666666666,26883.45963566667,2985.589925,1570.876668333333,11256.49,118.31,0.39031,288.29
2019-07-07,8119.516601666666,1752.2100423333334,13.733333333333334,26844.80013033333,2980.769938,1566.1333416666666,11406.24,119.48,0.39651,304.72
2019-07-08,8098.379883,1749.050049,13.96,26806.140625,2975.949951,1561.390015,12238.6,122.92,0.40073000000000003,311.97
2019-07-09,8141.72998,1752.0,14.09,26783.490234,2979.629883,1562.589966,12543.41,119.24,0.39361999999999997,307.46
2019-07-10,8202.530273,1759.130005,13.03,26860.199219,2993.070068,1565.050049,12108.37,108.31,0.36154000000000003,289.23
2019-07-11,8196.040039,1761.9200440000004,12.93,27088.080077999995,2999.909912,1557.920044,11342.89,102.98,0.32875,268.63
2019-07-12,8244.139648,1770.800049,12.39,27332.029297000005,3013.77002,1570.0,11757.22,104.86,0.34336,274.62
2019-07-13,8248.823242,1770.6733806666666,12.486666666666665,27341.07291666667,3013.946696333333,1567.2733153333334,11355.76,101.03,0.33205999999999997,268.79
2019-07-14,8253.506836,1770.5467123333335,12.583333333333336,27350.11653633333,3014.1233726666665,1564.546630666667,10174.18,89.66,0.30366,225.85
2019-07-15,8258.19043,1770.4200440000004,12.68,27359.160156,3014.300049,1561.819946,10838.72,90.43,0.31287,228.2
2019-07-16,8222.799805,1762.2100220000002,12.86,27335.630859,3004.040039,1562.0,9439.59,79.61,0.29543,198.88
2019-07-17,8185.209961,1754.0,13.97,27219.849609,2984.419922,1550.780029,9667.92,89.95,0.31032,210.81
2019-07-18,8207.240234,1760.160034,13.53,27222.970702999995,2995.110107,1555.619995,10627.16,101.16,0.32035,225.73
2019-07-19,8146.490234000001,1749.4899899999998,14.45,27154.199219,2976.610107,1547.900024,10504.29,98.23,0.3188,220.73
2019-07-20,8165.706705333334,1750.8800046666665,14.143333333333333,27160.09960966667,2979.4167476666667,1546.8600256666666,10740.23,100.25,0.33279000000000003,228.2
2019-07-21,8184.923176666667,1752.270019333333,13.836666666666664,27166.00000033333,2982.2233883333333,1545.8200273333334,10589.45,99.7,0.33075,225.38
2019-07-22,8204.139648,1753.660034,13.53,27171.900391000006,2985.030029,1544.780029,10340.31,95.31,0.32111,217.51
2019-07-23,8251.400391,1765.609985,12.61,27349.189452999995,3005.469971,1554.959961,9864.91,90.15,0.30891,212.48
2019-07-24,8321.5,1776.430054,12.07,27269.970702999995,3019.560059,1580.420044,9763.28,94.5,0.31548000000000004,216.31
2019-07-25,8238.540039,1765.569946,12.74,27140.980469,3003.669922,1561.449951,9879.87,93.22,0.31335,219.14
2019-07-26,8330.209961,1779.47998,12.16,27192.449219,3025.860107,1578.969971,9824.0,94.06,0.32303000000000004,218.81
2019-07-27,8317.916666666668,1778.0799963333334,12.383333333333333,27202.08268233333,3024.230061666666,1575.656657,9476.52,88.79,0.30965,207.3
2019-07-28,8305.623372333332,1776.680012666667,12.606666666666667,27211.716145666665,3022.6000163333333,1572.343343,9541.54,90.0,0.31218,211.62
2019-07-29,8293.330078,1775.280029,12.83,27221.349609,3020.969971,1569.030029,9507.64,90.33,0.31004,210.89
2019-07-30,8273.610352,1773.040039,13.94,27198.019531,3013.179932,1585.599976,9574.21,90.15,0.31823,209.58
2019-07-31,8175.419922,1754.6500239999998,16.120001000000002,26864.269531,2980.379883,1574.609985,10080.53,98.76,0.31959,218.42
2019-08-01,8111.120117,1737.4899899999998,17.870001000000006,26583.419922,2953.560059,1550.76001,10374.99,98.64,0.31575,216.84
2019-08-02,8004.069823999998,1723.310059,17.610001,26485.009766,2932.050049,1533.660034,10523.75,94.76,0.31178,217.61
2019-08-03,7911.393228999998,1706.130046,19.93666733333333,26229.25325533333,2902.946696,1518.243367333333,10816.86,94.17,0.31596,222.14
2019-08-04,7818.716634,1688.9500329999996,22.26333366666667,25973.49674466667,2873.843343,1502.826700666667,10929.23,92.64,0.31813,221.79
2019-08-05,7726.040039,1671.77002,24.59,25717.740234,2844.73999,1487.410034,11828.8,96.56,0.32242,233.54
2019-08-06,7833.27002,1693.359985,20.17,26029.519531,2881.77002,1502.089966,11481.69,92.99,0.3116,226.28
2019-08-07,7862.830078,1695.0999760000002,19.49,26007.070313,2883.97998,1500.689941,11975.03,90.59,0.31109000000000003,226.1
2019-08-08,8039.160156,1727.680054,16.91,26378.189453,2938.090088,1532.130005,11999.77,90.15,0.30825,221.39
2019-08-09,7959.140137,1714.969971,17.969998999999994,26287.439453,2918.649902,1513.040039,11879.99,84.24,0.29649000000000003,210.53
2019-08-10,7927.230143333332,1708.149984,19.009999333333333,26157.10611966667,2906.666585,1507.326700666667,11309.31,85.46,0.29918,206.48
2019-08-11,7895.320149666668,1701.3299969999998,20.049999666666665,26026.77278633333,2894.6832679999998,1501.613362333333,11549.97,89.93,0.30316,216.42
2019-08-12,7863.410156,1694.5100100000002,21.09,25896.439453,2882.699951,1495.900024,11396.08,85.79,0.3006,211.41
2019-08-13,8016.359863,1681.0449830000002,17.52,26279.910156,2926.320068,1510.579956,10892.71,84.88,0.298,209.3
2019-08-14,7773.939941,1667.579956,22.1,25479.419922,2840.600098,1467.52002,10050.37,75.9,0.26353000000000004,187.1
2019-08-15,7766.620117,1670.52002,21.18,25579.390625,2847.600098,1461.650024,10293.93,76.25,0.26378,188.03
2019-08-16,7895.990234000001,1695.9200440000004,18.469999,25886.009766,2888.679932,1493.640015,10331.54,74.67,0.26047,184.88
2019-08-17,7931.596842333333,1702.4333496666668,17.939998999999997,25969.269531666665,2900.336588666666,1498.710002,10216.02,72.65,0.26546,185.59
2019-08-18,7967.203450666668,1708.9466553333334,17.409999,26052.52929733333,2911.9932453333336,1503.7799890000001,10306.78,76.25,0.2832,194.33
2019-08-19,8002.810059,1715.459961,16.879998999999998,26135.789063,2923.649902,1508.849976,10915.54,77.1,0.28202,202.28
2019-08-20,7948.560059,1702.469971,17.5,25962.439453,2900.51001,1498.01001,10760.51,75.14,0.27432,196.6
2019-08-21,8020.209961,1716.560059,15.8,26202.730469,2924.429932,1509.849976,10142.57,73.27,0.26589,187.45
2019-08-22,7991.390137,1715.410034,16.68,26252.240234,2922.949951,1506.0,10099.88,73.31,0.27039,190.35
2019-08-23,7751.77002,1670.73999,19.870001,25628.900391,2847.110107,1459.48999,10389.55,75.38,0.27664,194.02
2019-08-24,7785.760091333334,1676.639973666667,19.686667333333336,25718.87695333333,2857.5333656666667,1464.993326666667,10134.35,73.32,0.27137,190.6
2019-08-25,7819.750162666667,1682.5399573333334,19.503333666666666,25808.853515666666,2867.956624333333,1470.4966633333331,10142.69,72.1,0.26954,186.54
2019-08-26,7853.740234000001,1688.439941,19.32,25898.830078,2878.379883,1476.0,10372.25,73.54,0.27051,188.67
2019-08-27,7826.950195,1681.1700440000004,20.309999,25777.900391,2869.159912,1456.040039,10185.05,72.9,0.26954,187.24
2019-08-28,7856.879883,1692.369995,19.35,26036.099609,2887.939941,1472.709961,9721.0,66.73,0.25629,173.03
2019-08-29,7973.390137,1714.430054,17.879998999999994,26362.25,2924.580078,1496.719971,9498.44,63.59,0.25698000000000004,169.01
2019-08-30,7962.879883,1715.2399899999998,18.98,26403.279297,2926.459961,1494.839966,9584.54,64.17,0.25539,168.5
2019-08-31,7940.69995125,1711.9249874999996,19.15,26331.9643555,2921.41247575,1489.19998175,9587.47,64.24,0.25747,171.57
2019-09-01,7918.520019499999,1708.609985,19.32,26260.649414,2916.3649905,1483.5599975,9724.98,65.89,0.25593,170.74
2019-09-02,7896.34008775,1705.2949824999998,19.49,26189.3344725,2911.31750525,1477.92001325,10340.0,66.92,0.2606,178.05
2019-09-03,7874.160156,1701.97998,19.66,26118.019531,2906.27002,1472.280029,10615.28,69.06,0.26242,178.75
2019-09-04,7976.879883,1720.119995,17.33,26355.470703,2937.780029,1484.76001,10567.02,67.01,0.25843,174.72
2019-09-05,8116.830078,1742.9000239999998,16.27,26728.150391,2976.0,1510.75,10564.49,65.23,0.25617,173.75
2019-09-06,8103.069823999998,1743.609985,15.0,26797.460938,2978.709961,1505.170044,10298.73,64.87,0.2511,169.08
2019-09-07,8097.859863,1743.8666583333334,15.09,26810.14388066667,2978.616618,1511.5233560000001,10455.88,68.77,0.25993,177.62
2019-09-08,8092.649901999999,1744.123331666667,15.18,26822.82682333333,2978.523275,1517.8766679999999,10381.18,70.36,0.26205,181.19
2019-09-09,8087.439941,1744.380005,15.27,26835.509766,2978.429932,1524.22998,10303.12,69.89,0.25855,180.54
2019-09-10,8084.160156,1741.910034,15.2,26909.429688,2979.389893,1541.609985,10098.15,70.85,0.25859,179.81
2019-09-11,8169.680176000002,1761.060059,14.61,27137.039063,3000.929932,1575.709961,10158.33,69.8,0.25519000000000003,178.28
2019-09-12,8194.469727,1765.319946,14.22,27182.449219,3009.570068,1575.069946,10415.01,69.15,0.25406,180.72
2019-09-13,8176.709961,1763.9000239999998,13.74,27219.519531,3007.389893,1578.140015,10342.06,68.93,0.2552,180.95
2019-09-14,8168.986653666668,1762.8333329999996,14.05,27171.953125,3004.246582333333,1580.293335333333,10335.02,70.5,0.26124,188.13
2019-09-15,8161.263346333332,1761.7666420000003,14.36,27124.386719,3001.103271666667,1582.4466556666666,10302.01,70.04,0.26022,189.03
2019-09-16,8153.540039,1760.699951,14.67,27076.820313,2997.959961,1584.599976,10251.31,72.63,0.26098000000000005,197.22
2019-09-17,8186.02002,1764.5,14.44,27110.800781,3005.699951,1578.290039,10187.82,74.04,0.28561,207.84
2019-09-18,8177.390137,1763.780029,13.95,27147.080077999995,3006.72998,1568.339966,10156.99,77.81,0.31344,210.21
2019-09-19,8182.879883,1763.280029,14.05,27094.789063,3006.790039,1561.469971,10244.29,76.56,0.30062,220.24
2019-09-20,8117.669922,1755.310059,15.32,26935.070313,2992.070068,1559.76001,10168.59,75.05,0.2936,218.03
2019-09-21,8115.933268333332,1755.276693,15.183333333333335,26940.04362,2991.9733883333333,1559.256673333333,9986.39,73.22,0.28961,215.05
2019-09-22,8114.196614666666,1755.243327,15.046666666666667,26945.016927,2991.8767086666667,1558.7533366666669,10028.87,72.23,0.27653,211.2
2019-09-23,8112.459961,1755.209961,14.91,26949.990234,2991.780029,1558.25,9702.25,66.54,0.26786,201.29
2019-09-24,7993.629883,1738.680054,17.049999,26807.769531,2966.600098,1533.589966,8493.14,54.57,0.23281999999999997,165.81
2019-09-25,8077.379883,1750.189941,15.96,26970.710938,2984.8701170000004,1550.650024,8430.05,57.43,0.2457,169.96
2019-09-26,8030.660156,1744.530029,16.07,26891.119141000006,2977.6201170000004,1533.329956,8063.73,55.19,0.2422,165.92
2019-09-27,7939.629883,1734.0,17.219998999999998,26820.25,2961.790039,1520.47998,8177.91,55.86,0.24208000000000002,173.79
2019-09-28,7959.5332033333325,1736.899983666667,16.893332666666666,26852.44335933333,2966.7733559999997,1521.443318333333,8198.81,55.37,0.24163,173.49
2019-09-29,7979.436523666666,1739.7999673333334,16.56666633333333,26884.636718666665,2971.756673,1522.4066566666668,8043.82,53.82,0.24024,169.24
2019-09-30,7999.339844,1742.699951,16.24,26916.830077999995,2976.73999,1523.369995,8289.34,55.99,0.2566,180.85
2019-10-01,7908.680176000002,1720.119995,18.559999,26573.039063,2940.25,1493.430054,8292.44,55.63,0.24788000000000002,175.66
2019-10-02,7785.25,1691.050049,20.559999,26078.619141,2887.610107,1479.630005,8359.94,56.23,0.25246999999999997,180.24
2019-10-03,7872.259765999999,1704.4899899999998,19.120001,26201.039063,2910.629883,1486.349976,8223.96,56.44,0.24674000000000001,174.69
2019-10-04,7982.470215,1727.869995,17.040001,26573.720703,2952.01001,1500.699951,8137.13,56.3,0.25243000000000004,175.55
2019-10-05,7973.743489666667,1725.529988666667,17.313334333333334,26541.82031233333,2947.603353,1499.729980333333,8126.19,56.69,0.25325,176.25
2019-10-06,7965.0167643333325,1723.1899823333335,17.586667666666667,26509.91992166667,2943.196696,1498.760009666667,7854.25,54.41,0.25551999999999997,170.1
2019-10-07,7956.290039,1720.8499760000002,17.860001,26478.019531,2938.790039,1497.790039,8190.09,57.46,0.27592,179.85
2019-10-08,7823.779785,1693.280029,20.280001,26164.039063,2893.060059,1472.599976,8168.39,56.94,0.2774,180.6
2019-10-09,7903.740234000001,1708.219971,18.639999,26346.009766,2919.399902,1479.459961,8560.74,59.12,0.28081999999999996,192.62
2019-10-10,7950.779785,1718.369995,17.57,26496.669922,2938.129883,1485.359985,8558.03,57.47,0.27021,191.14
2019-10-11,8057.040039,1738.619995,15.58,26816.589844,2970.27002,1511.900024,8258.5,55.85,0.26743,180.72
2019-10-12,8054.243326666668,1737.6866453333334,15.243333333333334,26806.84635433333,2968.896647333333,1509.743367333333,8300.09,55.7,0.27226,179.68
2019-10-13,8051.446614333333,1736.7532956666666,14.906666666666665,26797.10286466667,2967.523274666666,1507.586710666667,8275.01,56.46,0.27726,180.99
2019-10-14,8048.649901999999,1735.819946,14.57,26787.359375,2966.149902,1505.430054,8348.2,56.83,0.29727,186.72
2019-10-15,8148.709961,1752.959961,13.54,27024.800781,2995.679932,1523.300049,8159.29,54.58,0.28859,180.49
2019-10-16,8124.180176000002,1748.9000239999998,13.68,27001.980469,2989.689941,1525.060059,7991.74,52.45,0.28331,174.47
2019-10-17,8156.850098000001,1755.1500239999998,13.79,27025.880859,2997.949951,1541.839966,8070.58,54.94,0.30167,177.16
2019-10-18,8089.540039,1748.069946,14.25,26770.199219,2986.199951,1535.47998,7947.01,53.21,0.29404,172.74
2019-10-19,8114.023437333334,1751.9599606666666,14.166666666666664,26789.34635433333,2993.039957666667,1541.1233313333335,7948.01,53.72,0.29145,171.79
2019-10-20,8138.506835666667,1755.849975333333,14.083333333333336,26808.49348966667,2999.879964333333,1546.7666826666666,8223.35,54.85,0.29386,175.22
2019-10-21,8162.990234000001,1759.7399899999998,14.0,26827.640625,3006.719971,1552.410034,8197.27,54.57,0.29186999999999996,173.98
2019-10-22,8104.299805,1753.8499760000002,14.46,26788.099609,2995.98999,1550.869995,8020.0,53.39,0.29046,171.2
